"","Parches","Result"
"7573","R7573",0
"7574","R7574",0
"7575","R7575",0
"7576","R7576",0
"7577","R7577",0
"7578","R7578",0
"7579","R7579",0
"7580","R7580",0
"7581","R7581",0
"7582","R7582",0
"7583","R7583",0
"7584","R7584",0
"7585","R7585",0
"7586","R7586",0
"7587","R7587",0
"7588","R7588",0
"7589","R7589",0
"7590","R7590",0
"7591","R7591",0
"7592","R7592",0
"7593","R7593",0
"7594","R7594",0
"7595","R7595",0
"7596","R7596",0
"7597","R7597",0
"7598","R7598",0
"7599","R7599",0
"7600","R7600",0
"7601","R7601",0
"7602","R7602",0
"7603","R7603",0
"7604","R7604",0
"7605","R7605",0
"7606","R7606",0
"7607","R7607",0
"7608","R7608",0
"7609","R7609",0
"7610","R7610",0
"7611","R7611",0
"7612","R7612",0
"7613","R7613",0
"7614","R7614",0
"7615","R7615",0
"7616","R7616",0
"7617","R7617",0
"7618","R7618",0
"7619","R7619",0
"7620","R7620",0
"7621","R7621",0
"7622","R7622",0
"7623","R7623",0
"7624","R7624",0
"7625","R7625",0
"7626","R7626",0
"7627","R7627",0
"7628","R7628",0
"7629","R7629",0
"7630","R7630",0
"7631","R7631",0
"7632","R7632",0
"7633","R7633",0
"7634","R7634",0
"7635","R7635",0
"7636","R7636",0
"7637","R7637",0
"7638","R7638",0
"7639","R7639",0
"7640","R7640",0
"7641","R7641",0
"7642","R7642",0
"7643","R7643",0
"7644","R7644",0
"7645","R7645",0
"7646","R7646",0
"7647","R7647",0
"7648","R7648",0
"7649","R7649",0
"7650","R7650",0
"7651","R7651",0
"7652","R7652",0
"7653","R7653",0
"7654","R7654",0
"7655","R7655",0
"7656","R7656",0
"7657","R7657",0
"7658","R7658",0
"7659","R7659",0
"7660","R7660",0
"7661","R7661",0
"7662","R7662",0
"7663","R7663",0
"7664","R7664",0
"7665","R7665",0
"7666","R7666",0
"7667","R7667",0
"7668","R7668",0
"7669","R7669",0
"7670","R7670",0
"7671","R7671",0
"7672","R7672",0
"7673","R7673",0
"7674","R7674",0
"7675","R7675",0
"7676","R7676",0
"7677","R7677",0
"7678","R7678",0
"7679","R7679",0
"7680","R7680",0
"7681","R7681",0
"7682","R7682",0
"7683","R7683",0
"7684","R7684",0
"7685","R7685",0
"7686","R7686",0
"7687","R7687",0
"7688","R7688",0
"7689","R7689",0
"7690","R7690",0
"7691","R7691",0
"7692","R7692",0
"7693","R7693",0
"7694","R7694",0
"7695","R7695",0
"7696","R7696",0
"7697","R7697",0
"7698","R7698",0
"7699","R7699",0
"7700","R7700",0
"7701","R7701",0
"7702","R7702",0
"7703","R7703",0
"7704","R7704",0
"7705","R7705",0
"7706","R7706",0
"7707","R7707",0
"7708","R7708",0
"7709","R7709",0
"7710","R7710",0
"7711","R7711",0
"7712","R7712",0
"7713","R7713",0
"7714","R7714",0
"7715","R7715",0
"7716","R7716",0
"7717","R7717",0
"7718","R7718",0
"7719","R7719",0
"7720","R7720",0
"7721","R7721",0
"7722","R7722",0
"7723","R7723",0
"7724","R7724",0
"7725","R7725",0
"7726","R7726",0
"7727","R7727",0
"7728","R7728",0
"7729","R7729",0
"7730","R7730",0
"7731","R7731",0
"7732","R7732",0
"7733","R7733",0
"7734","R7734",0
"7735","R7735",0
"7736","R7736",0
"7737","R7737",0
"7738","R7738",0
"7739","R7739",0
"7740","R7740",0
"7741","R7741",0
"7742","R7742",0
"7743","R7743",0
"7744","R7744",0
"7745","R7745",0
"7746","R7746",0
"7747","R7747",0
"7748","R7748",0
"7749","R7749",0
"7750","R7750",0
"7751","R7751",0
"7752","R7752",0
"7753","R7753",0
"7754","R7754",0
"7755","R7755",0
"7756","R7756",0
"7757","R7757",0
"7758","R7758",0
"7759","R7759",0
"7760","R7760",0
"7761","R7761",0
"7762","R7762",0
"7763","R7763",0
"7764","R7764",0
"7765","R7765",0
"7766","R7766",0
"7767","R7767",0
"7768","R7768",0
"7769","R7769",0
"7770","R7770",0
"7771","R7771",0
"7772","R7772",0
"7773","R7773",0
"7774","R7774",0
"7775","R7775",0
"7776","R7776",0
"7777","R7777",0
"7778","R7778",0
"7779","R7779",0
"7780","R7780",0
"7781","R7781",0
"7782","R7782",0
"7783","R7783",0
"7784","R7784",0
"7785","R7785",0
"7786","R7786",0
"7787","R7787",0
"7788","R7788",0
"7789","R7789",0
"7790","R7790",0
"7791","R7791",0
"7792","R7792",0
"7793","R7793",0
"7794","R7794",0
"7795","R7795",0
"7796","R7796",0
"7797","R7797",0
"7798","R7798",0
"7799","R7799",0
"7800","R7800",0
"7801","R7801",0
"7802","R7802",0
"7803","R7803",0
"7804","R7804",0
"7805","R7805",0
"7806","R7806",0
"7807","R7807",0
"7808","R7808",0
"7809","R7809",0
"7810","R7810",0
"7811","R7811",0
"7812","R7812",0
"7813","R7813",0
"7814","R7814",0
"7815","R7815",0
"7816","R7816",0
"7817","R7817",0
"7818","R7818",0
"7819","R7819",0
"7820","R7820",0
"7821","R7821",0
"7822","R7822",0
"7823","R7823",0
"7824","R7824",0
"7825","R7825",0
"7826","R7826",0
"7827","R7827",0
"7828","R7828",0
"7829","R7829",0
"7830","R7830",0
"7831","R7831",0
"7832","R7832",0
"7833","R7833",0
"7834","R7834",0
"7835","R7835",0
"7836","R7836",0
"7837","R7837",0
"7838","R7838",0
"7839","R7839",0
"7840","R7840",0
"7841","R7841",0
"7842","R7842",0
"7843","R7843",0
"7844","R7844",0
"7845","R7845",0
"7846","R7846",0
"7847","R7847",0
"7848","R7848",0
"7849","R7849",0
"7850","R7850",0
"7851","R7851",0
"7852","R7852",0
"7853","R7853",0
"7854","R7854",0
"7855","R7855",0
"7856","R7856",0
"7857","R7857",0
"7858","R7858",0
"7859","R7859",0
"7860","R7860",0
"7861","R7861",0
"7862","R7862",0
"7863","R7863",0
"7864","R7864",0
"7865","R7865",0
"7866","R7866",0
"7867","R7867",0
"7868","R7868",0
"7869","R7869",0
"7870","R7870",0
"7871","R7871",0
"7872","R7872",0
"7873","R7873",0
"7874","R7874",0
"7875","R7875",0
"7876","R7876",0
"7877","R7877",0
"7878","R7878",0
"7879","R7879",0
"7880","R7880",0
"7881","R7881",0
"7882","R7882",0
"7883","R7883",0
"7884","R7884",0
"7885","R7885",0
"7886","R7886",0
"7887","R7887",0
"7888","R7888",0
"7889","R7889",0
"7890","R7890",0
"7891","R7891",0
"7892","R7892",0
"7893","R7893",0
"7894","R7894",0
"7895","R7895",0
"7896","R7896",0
"7897","R7897",0
"7898","R7898",0
"7899","R7899",0
"7900","R7900",0
"7901","R7901",0
"7902","R7902",0
"7903","R7903",0
"7904","R7904",0
"7905","R7905",0
"7906","R7906",0
"7907","R7907",0
"7908","R7908",0
"7909","R7909",0
"7910","R7910",0
"7911","R7911",0
"7912","R7912",0
"7913","R7913",0
"7914","R7914",0
"7915","R7915",0
"7916","R7916",0
"7917","R7917",0
"7918","R7918",0
"7919","R7919",0
"7920","R7920",0
"7921","R7921",0
"7922","R7922",0
"7923","R7923",0
"7924","R7924",0
"7925","R7925",0
"7926","R7926",0
"7927","R7927",0
"7928","R7928",0
"7929","R7929",0
"7930","R7930",0
"7931","R7931",0
"7932","R7932",0
"7933","R7933",0
"7934","R7934",0
"7935","R7935",0
"7936","R7936",0
"7937","R7937",0
"7938","R7938",0
"7939","R7939",0
"7940","R7940",0
"7941","R7941",0
"7942","R7942",0
"7943","R7943",0
"7944","R7944",0
"7945","R7945",0
"7946","R7946",0
"7947","R7947",0
"7948","R7948",0
"7949","R7949",0
"7950","R7950",0
"7951","R7951",0
"7952","R7952",0
"7953","R7953",0
"7954","R7954",0
"7955","R7955",0
"7956","R7956",0
"7957","R7957",0
"7958","R7958",0
"7959","R7959",0
"7960","R7960",0
"7961","R7961",0
"7962","R7962",0
"7963","R7963",0
"7964","R7964",0
"7965","R7965",0
"7966","R7966",0
"7967","R7967",0
"7968","R7968",0
"7969","R7969",0
"7970","R7970",0
"7971","R7971",0
"7972","R7972",0
"7973","R7973",0
"7974","R7974",0
"7975","R7975",0
"7976","R7976",0
"7977","R7977",0
"7978","R7978",0
"7979","R7979",0
"7980","R7980",0
"7981","R7981",0
"7982","R7982",0
"7983","R7983",0
"7984","R7984",0
"7985","R7985",0
"7986","R7986",0
"7987","R7987",0
"7988","R7988",0
"7989","R7989",0
"7990","R7990",0
"7991","R7991",0
"7992","R7992",0
"7993","R7993",0
"7994","R7994",0
"7995","R7995",0
"7996","R7996",0
"7997","R7997",0
"7998","R7998",0
"7999","R7999",0
"8000","R8000",0
"8001","R8001",0
"8002","R8002",0
"8003","R8003",0
"8004","R8004",0
"8005","R8005",0
"8006","R8006",0
"8007","R8007",0
"8008","R8008",0
"8009","R8009",0
"8010","R8010",0
"8011","R8011",0
"8012","R8012",0
"8013","R8013",0
"8014","R8014",0
"8015","R8015",0
"8016","R8016",0
"8017","R8017",0
"8018","R8018",0
"8019","R8019",0
"8020","R8020",0
"8021","R8021",0
"8022","R8022",0
"8023","R8023",0
"8024","R8024",0
"8025","R8025",0
"8026","R8026",0
"8027","R8027",0
"8028","R8028",0
"8029","R8029",0
"8030","R8030",0
"8031","R8031",0
"8032","R8032",0
"8033","R8033",0
"8034","R8034",0
"8035","R8035",0
"8036","R8036",0
"8037","R8037",0
"8038","R8038",0
"8039","R8039",0
"8040","R8040",0
"8041","R8041",0
"8042","R8042",0
"8043","R8043",0
"8044","R8044",0
"8045","R8045",0
"8046","R8046",0
"8047","R8047",0
"8048","R8048",0
"8049","R8049",0
"8050","R8050",0
"8051","R8051",0
"8052","R8052",0
"8053","R8053",0
"8054","R8054",0
"8055","R8055",0
"8056","R8056",0
"8057","R8057",0
"8058","R8058",0
"8059","R8059",0
"8060","R8060",0
"8061","R8061",0
"8062","R8062",0
"8063","R8063",0
"8064","R8064",0
"8065","R8065",0
"8066","R8066",0
"8067","R8067",0
"8068","R8068",0
"8069","R8069",0
"8070","R8070",0
"8071","R8071",0
"8072","R8072",0
"8073","R8073",0
"8074","R8074",0
"8075","R8075",0
"8076","R8076",0
"8077","R8077",0
"8078","R8078",0
"8079","R8079",0
"8080","R8080",0
"8081","R8081",0
"8082","R8082",0
"8083","R8083",0
"8084","R8084",0
"8085","R8085",0
"8086","R8086",0
"8087","R8087",0
"8088","R8088",0
"8089","R8089",0
"8090","R8090",0
"8091","R8091",0
"8092","R8092",0
"8093","R8093",0
"8094","R8094",0
"8095","R8095",0
"8096","R8096",0
"8097","R8097",0
"8098","R8098",0
"8099","R8099",0
"8100","R8100",0
"8101","R8101",0
"8102","R8102",0
"8103","R8103",0
"8104","R8104",0
"8105","R8105",0
"8106","R8106",0
"8107","R8107",0
"8108","R8108",0
"8109","R8109",0
"8110","R8110",0
"8111","R8111",0
"8112","R8112",0
"8113","R8113",0
"8114","R8114",0
"8115","R8115",0
"8116","R8116",0
"8117","R8117",0
"8118","R8118",0
"8119","R8119",0
"8120","R8120",0
"8121","R8121",0
"8122","R8122",0
"8123","R8123",0
"8124","R8124",0
"8125","R8125",0
"8126","R8126",0
"8127","R8127",0
"8128","R8128",0
"8129","R8129",0
"8130","R8130",0
"8131","R8131",0
"8132","R8132",0
"8133","R8133",0
"8134","R8134",0
"8135","R8135",0
"8136","R8136",0
"8137","R8137",0
"8138","R8138",0
"8139","R8139",0
"8140","R8140",0
"8141","R8141",0
"8142","R8142",0
"8143","R8143",0
"8144","R8144",0
"8145","R8145",0
"8146","R8146",0
"8147","R8147",0
"8148","R8148",0
"8149","R8149",0
"8150","R8150",0
"8151","R8151",0
"8152","R8152",0
"8153","R8153",0
"8154","R8154",0
"8155","R8155",0
"8156","R8156",0
"8157","R8157",0
"8158","R8158",0
"8159","R8159",0
"8160","R8160",0
"8161","R8161",0
"8162","R8162",0
"8163","R8163",0
"8164","R8164",0
"8165","R8165",0
"8166","R8166",0
"8167","R8167",0
"8168","R8168",0
"8169","R8169",0
"8170","R8170",0
"8171","R8171",0
"8172","R8172",0
"8173","R8173",0
"8174","R8174",0
"8175","R8175",0
"8176","R8176",0
"8177","R8177",0
"8178","R8178",0
"8179","R8179",0
"8180","R8180",0
"8181","R8181",0
"8182","R8182",0
"8183","R8183",0
"8184","R8184",0
"8185","R8185",0
"8186","R8186",0
"8187","R8187",0
"8188","R8188",0
"8189","R8189",0
"8190","R8190",0
"8191","R8191",0
"8192","R8192",0
"8193","R8193",0
"8194","R8194",0
"8195","R8195",0
"8196","R8196",0
"8197","R8197",0
"8198","R8198",0
"8199","R8199",0
"8200","R8200",0
"8201","R8201",0
"8202","R8202",0
"8203","R8203",0
"8204","R8204",0
"8205","R8205",0
"8206","R8206",0
"8207","R8207",0
"8208","R8208",0
"8209","R8209",0
"8210","R8210",0
"8211","R8211",0
"8212","R8212",0
"8213","R8213",0
"8214","R8214",0
"8215","R8215",0
"8216","R8216",0
"8217","R8217",0
"8218","R8218",0
"8219","R8219",0
"8220","R8220",0
"8221","R8221",0
"8222","R8222",0
"8223","R8223",0
"8224","R8224",0
"8225","R8225",0
"8226","R8226",0
"8227","R8227",0
"8228","R8228",0
"8229","R8229",0
"8230","R8230",0
"8231","R8231",0
"8232","R8232",0
"8233","R8233",0
"8234","R8234",0
"8235","R8235",0
"8236","R8236",0
"8237","R8237",0
"8238","R8238",0
"8239","R8239",0
"8240","R8240",0
"8241","R8241",0
"8242","R8242",0
"8243","R8243",0
"8244","R8244",0
"8245","R8245",0
"8246","R8246",0
"8247","R8247",0
"8248","R8248",0
"8249","R8249",0
"8250","R8250",0
"8251","R8251",0
"8252","R8252",0
"8253","R8253",0
"8254","R8254",0
"8255","R8255",0
"8256","R8256",0
"8257","R8257",0
"8258","R8258",0
"8259","R8259",0
"8260","R8260",0
"8261","R8261",0
"8262","R8262",0
"8263","R8263",0
"8264","R8264",0
"8265","R8265",0
"8266","R8266",0
"8267","R8267",0
"8268","R8268",0
"8269","R8269",0
"8270","R8270",0
"8271","R8271",0
"8272","R8272",0
"8273","R8273",0
"8274","R8274",0
"8275","R8275",0
"8276","R8276",0
"8277","R8277",0
"8278","R8278",0
"8279","R8279",0
"8280","R8280",0
"8281","R8281",0
"8282","R8282",0
"8283","R8283",0
"8284","R8284",0
"8285","R8285",0
"8286","R8286",0
"8287","R8287",0
"8288","R8288",0
"8289","R8289",0
"8290","R8290",0
"8291","R8291",0
"8292","R8292",0
"8293","R8293",0
"8294","R8294",0
"8295","R8295",0
"8296","R8296",0
"8297","R8297",0
"8298","R8298",0
"8299","R8299",0
"8300","R8300",0
"8301","R8301",0
"8302","R8302",0
"8303","R8303",0
"8304","R8304",0
"8305","R8305",0
"8306","R8306",0
"8307","R8307",0
"8308","R8308",0
"8309","R8309",0
"8310","R8310",0
"8311","R8311",0
"8312","R8312",0
"8313","R8313",0
"8314","R8314",0
"8315","R8315",0
"8316","R8316",0
"8317","R8317",0
"8318","R8318",0
"8319","R8319",0
"8320","R8320",0
"8321","R8321",0
"8322","R8322",0
"8323","R8323",0
"8324","R8324",0
"8325","R8325",0
"8326","R8326",0
"8327","R8327",0
"8328","R8328",0
"8329","R8329",0
"8330","R8330",0
"8331","R8331",0
"8332","R8332",0
"8333","R8333",0
"8334","R8334",0
"8335","R8335",0
"8336","R8336",0
"8337","R8337",0
"8338","R8338",0
"8339","R8339",0
"8340","R8340",0
"8341","R8341",0
"8342","R8342",0
"8343","R8343",0
"8344","R8344",0
"8345","R8345",0
"8346","R8346",0
"8347","R8347",0
"8348","R8348",0
"8349","R8349",0
"8350","R8350",0
"8351","R8351",0
"8352","R8352",0
"8353","R8353",0
"8354","R8354",0
"8355","R8355",0
"8356","R8356",0
"8357","R8357",0
"8358","R8358",0
"8359","R8359",0
"8360","R8360",0
"8361","R8361",0
"8362","R8362",0
"8363","R8363",0
"8364","R8364",0
"8365","R8365",0
"8366","R8366",0
"8367","R8367",0
"8368","R8368",0
"8369","R8369",0
"8370","R8370",0
"8371","R8371",0
"8372","R8372",0
"8373","R8373",0
"8374","R8374",0
"8375","R8375",0
"8376","R8376",0
"8377","R8377",0
"8378","R8378",0
"8379","R8379",0
"8380","R8380",0
"8381","R8381",0
"8382","R8382",0
"8383","R8383",0
"8384","R8384",0
"8385","R8385",0
"8386","R8386",0
"8387","R8387",0
"8388","R8388",0
"8389","R8389",0
"8390","R8390",0
"8391","R8391",0
"8392","R8392",0
"8393","R8393",0
"8394","R8394",0
"8395","R8395",0
"8396","R8396",0
"8397","R8397",0
"8398","R8398",0
"8399","R8399",0
"8400","R8400",0
"8401","R8401",0
"8402","R8402",0
"8403","R8403",0
"8404","R8404",0
"8405","R8405",0
"8406","R8406",0
"8407","R8407",0
"8408","R8408",0
"8409","R8409",0
"8410","R8410",0
"8411","R8411",0
"8412","R8412",0
"8413","R8413",0
"8414","R8414",0
"8415","R8415",0
"8416","R8416",0
"8417","R8417",0
"8418","R8418",0
"8419","R8419",0
"8420","R8420",0
"8421","R8421",0
"8422","R8422",0
"8423","R8423",0
"8424","R8424",0
"8425","R8425",0
"8426","R8426",0
"8427","R8427",0
"8428","R8428",0
"8429","R8429",0
"8430","R8430",0
"8431","R8431",0
"8432","R8432",0
"8433","R8433",0
"8434","R8434",0
"8435","R8435",0
"8436","R8436",0
"8437","R8437",0
"8438","R8438",0
"8439","R8439",0
"8440","R8440",0
"8441","R8441",0
"8442","R8442",0
"8443","R8443",0
"8444","R8444",0
"8445","R8445",0
"8446","R8446",0
"8447","R8447",0
"8448","R8448",0
"8449","R8449",0
"8450","R8450",0
"8451","R8451",0
"8452","R8452",0
"8453","R8453",0
"8454","R8454",0
"8455","R8455",0
"8456","R8456",0
"8457","R8457",0
"8458","R8458",0
"8459","R8459",0
"8460","R8460",0
"8461","R8461",0
"8462","R8462",0
"8463","R8463",0
"8464","R8464",0
"8465","R8465",0
"8466","R8466",0
"8467","R8467",0
"8468","R8468",0
"8469","R8469",0
"8470","R8470",0
"8471","R8471",0
"8472","R8472",0
"8473","R8473",0
"8474","R8474",0
"8475","R8475",0
"8476","R8476",0
"8477","R8477",0
"8478","R8478",0
"8479","R8479",0
"8480","R8480",0
"8481","R8481",0
"8482","R8482",0
"8483","R8483",0
"8484","R8484",0
"8485","R8485",0
"8486","R8486",0
"8487","R8487",0
"8488","R8488",0
"8489","R8489",0
"8490","R8490",0
"8491","R8491",0
"8492","R8492",0
"8493","R8493",0
"8494","R8494",0
"8495","R8495",0
"8496","R8496",0
"8497","R8497",0
"8498","R8498",0
"8499","R8499",0
"8500","R8500",0
"8501","R8501",0
"8502","R8502",0
"8503","R8503",0
"8504","R8504",0
"8505","R8505",0
"8506","R8506",0
"8507","R8507",0
"8508","R8508",0
"8509","R8509",0
"8510","R8510",0
"8511","R8511",0
"8512","R8512",0
"8513","R8513",0
"8514","R8514",0
"8515","R8515",0
"8516","R8516",0
"8517","R8517",0
"8518","R8518",0
"8519","R8519",0
"8520","R8520",0
"8521","R8521",0
"8522","R8522",0
"8523","R8523",0
"8524","R8524",0
"8525","R8525",0
"8526","R8526",0
"8527","R8527",0
"8528","R8528",0
"8529","R8529",0
"8530","R8530",0
"8531","R8531",0
"8532","R8532",0
"8533","R8533",0
"8534","R8534",0
"8535","R8535",0
"8536","R8536",0
"8537","R8537",0
"8538","R8538",0
"8539","R8539",0
"8540","R8540",0
"8541","R8541",0
"8542","R8542",0
"8543","R8543",0
"8544","R8544",0
"8545","R8545",0
"8546","R8546",0
"8547","R8547",0
"8548","R8548",0
"8549","R8549",0
"8550","R8550",0
"8551","R8551",0
"8552","R8552",0
"8553","R8553",0
"8554","R8554",0
"8555","R8555",0
"8556","R8556",0
"8557","R8557",0
"8558","R8558",0
"8559","R8559",0
"8560","R8560",0
"8561","R8561",0
"8562","R8562",0
"8563","R8563",0
"8564","R8564",0
"8565","R8565",0
"8566","R8566",0
"8567","R8567",0
"8568","R8568",0
"8569","R8569",0
"8570","R8570",0
"8571","R8571",0
"8572","R8572",0
"8573","R8573",0
"8574","R8574",0
"8575","R8575",0
"8576","R8576",0
"8577","R8577",0
"8578","R8578",0
"8579","R8579",0
"8580","R8580",0
"8581","R8581",0
"8582","R8582",0
"8583","R8583",0
"8584","R8584",0
"8585","R8585",0
"8586","R8586",0
"8587","R8587",0
"8588","R8588",0
"8589","R8589",0
"8590","R8590",0
"8591","R8591",0
"8592","R8592",0
"8593","R8593",0
"8594","R8594",0
"8595","R8595",0
"8596","R8596",0
"8597","R8597",0
"8598","R8598",0
"8599","R8599",0
"8600","R8600",0
"8601","R8601",0
"8602","R8602",0
"8603","R8603",0
"8604","R8604",0
"8605","R8605",0
"8606","R8606",0
"8607","R8607",0
"8608","R8608",0
"8609","R8609",0
"8610","R8610",0
"8611","R8611",0
"8612","R8612",0
"8613","R8613",0
"8614","R8614",0
"8615","R8615",0
"8616","R8616",0
"8617","R8617",0
"8618","R8618",0
"8619","R8619",0
"8620","R8620",0
"8621","R8621",0
"8622","R8622",0
"8623","R8623",0
"8624","R8624",0
"8625","R8625",0
"8626","R8626",0
"8627","R8627",0
"8628","R8628",0
"8629","R8629",0
"8630","R8630",0
"8631","R8631",0
"8632","R8632",0
"8633","R8633",0
"8634","R8634",0
"8635","R8635",0
"8636","R8636",0
"8637","R8637",0
"8638","R8638",0
"8639","R8639",0
"8640","R8640",0
"8641","R8641",0
"8642","R8642",0
"8643","R8643",0
"8644","R8644",0
"8645","R8645",0
"8646","R8646",0
"8647","R8647",0
"8648","R8648",0
"8649","R8649",0
"8650","R8650",0
"8651","R8651",0
"8652","R8652",0
"8653","R8653",0
"8654","R8654",0
"8655","R8655",0
"8656","R8656",0
"8657","R8657",0
"8658","R8658",0
"8659","R8659",0
"8660","R8660",0
"8661","R8661",0
"8662","R8662",0
"8663","R8663",0
"8664","R8664",0
"8665","R8665",0
"8666","R8666",0
"8667","R8667",0
"8668","R8668",0
"8669","R8669",0
"8670","R8670",0
"8671","R8671",0
"8672","R8672",0
"8673","R8673",0
"8674","R8674",0
"8675","R8675",0
"8676","R8676",0
"8677","R8677",0
"8678","R8678",0
"8679","R8679",0
"8680","R8680",0
"8681","R8681",0
"8682","R8682",0
"8683","R8683",0
"8684","R8684",0
"8685","R8685",0
"8686","R8686",0
"8687","R8687",0
"8688","R8688",0
"8689","R8689",0
"8690","R8690",0
"8691","R8691",0
"8692","R8692",0
"8693","R8693",0
"8694","R8694",0
"8695","R8695",0
"8696","R8696",0
"8697","R8697",0
"8698","R8698",0
"8699","R8699",0
"8700","R8700",0
"8701","R8701",0
"8702","R8702",0
"8703","R8703",0
"8704","R8704",0
"8705","R8705",0
"8706","R8706",0
"8707","R8707",0
"8708","R8708",0
"8709","R8709",0
"8710","R8710",0
"8711","R8711",0
"8712","R8712",0
"8713","R8713",0
"8714","R8714",0
"8715","R8715",0
"8716","R8716",0
"8717","R8717",0
"8718","R8718",0
"8719","R8719",0
"8720","R8720",0
"8721","R8721",0
"8722","R8722",0
"8723","R8723",0
"8724","R8724",0
"8725","R8725",0
"8726","R8726",0
"8727","R8727",0
"8728","R8728",0
"8729","R8729",0
"8730","R8730",0
"8731","R8731",0
"8732","R8732",0
"8733","R8733",0
"8734","R8734",0
"8735","R8735",0
"8736","R8736",0
"8737","R8737",0
"8738","R8738",0
"8739","R8739",0
"8740","R8740",0
"8741","R8741",0
"8742","R8742",0
"8743","R8743",0
"8744","R8744",0
"8745","R8745",0
"8746","R8746",0
"8747","R8747",0
"8748","R8748",0
"8749","R8749",0
"8750","R8750",0
"8751","R8751",0
"8752","R8752",0
"8753","R8753",0
"8754","R8754",0
"8755","R8755",0
"8756","R8756",0
"8757","R8757",0
"8758","R8758",0
"8759","R8759",0
"8760","R8760",0
"8761","R8761",0
"8762","R8762",0
"8763","R8763",0
"8764","R8764",0
"8765","R8765",0
"8766","R8766",0
"8767","R8767",0
"8768","R8768",0
"8769","R8769",0
"8770","R8770",0
"8771","R8771",0
"8772","R8772",0
"8773","R8773",0
"8774","R8774",0
"8775","R8775",0
"8776","R8776",0
"8777","R8777",0
"8778","R8778",0
"8779","R8779",0
"8780","R8780",0
"8781","R8781",0
"8782","R8782",0
"8783","R8783",0
"8784","R8784",0
"8785","R8785",0
"8786","R8786",0
"8787","R8787",0
"8788","R8788",0
"8789","R8789",0
"8790","R8790",0
"8791","R8791",0
"8792","R8792",0
"8793","R8793",0
"8794","R8794",0
"8795","R8795",0
"8796","R8796",0
"8797","R8797",0
"8798","R8798",0
"8799","R8799",0
"8800","R8800",0
"8801","R8801",0
"8802","R8802",0
"8803","R8803",0
"8804","R8804",0
"8805","R8805",0
"8806","R8806",0
"8807","R8807",0
"8808","R8808",0
"8809","R8809",0
"8810","R8810",0
"8811","R8811",0
"8812","R8812",0
"8813","R8813",0
"8814","R8814",0
"8815","R8815",0
"8816","R8816",0
"8817","R8817",0
"8818","R8818",0
"8819","R8819",0
"8820","R8820",0
"8821","R8821",0
